p_index,dataset_line_index,latitude,longitude,hour,duration,isPickUp
87,44,40.73026,-73.95394,9/1/2016 00:04:26,1
88,44,40.72036775298455,-73.96165072917938,9/1/2016 00:09:05,0
89,45,40.75455731,-73.96592976,9/1/2016 00:04:27,1
90,45,40.77140426,-73.9535166,9/1/2016 00:16:46,0
91,46,40.73047309,-73.98672378,9/1/2016 00:04:34,1
92,46,40.72217444,-73.98368779,9/1/2016 00:12:29,0
93,47,40.73971301,-73.99456405,9/1/2016 00:04:45,1
94,47,40.75797322,-73.96603308,9/1/2016 00:20:10,0
95,48,40.744023,-73.976056,9/1/2016 00:04:52,1
96,48,40.751551,-73.993934,9/1/2016 00:15:30,0
97,49,40.73223272,-73.98889957,9/1/2016 00:04:58,1
98,49,40.72217444,-73.98368779,9/1/2016 00:11:38,0
99,50,40.72165481,-74.00234737,9/1/2016 00:04:59,1
100,50,40.7172274,-73.98802084,9/1/2016 00:11:10,0
101,51,40.72317958,-73.99480012,9/1/2016 00:05:05,1
102,51,40.71850211,-73.98329859,9/1/2016 00:14:14,0
103,52,40.73172428,-74.00674436,9/1/2016 00:05:08,1
104,52,40.72710258,-74.00297088,9/1/2016 00:10:13,0
105,53,40.74691959,-74.00451887,9/1/2016 00:05:31,1
106,53,40.74311555376486,-73.98215353488922,9/1/2016 00:17:44,0
107,54,40.722055,-73.989111,9/1/2016 00:05:38,1
108,54,40.7284186,-73.98713956,9/1/2016 00:09:34,0
109,55,40.72019576,-73.98997825,9/1/2016 00:05:47,1
110,55,40.72362738,-73.99949601,9/1/2016 00:23:27,0
111,56,40.73454567,-73.99074142,9/1/2016 00:05:51,1
112,56,40.72228087,-73.97668709,9/1/2016 00:18:38,0
113,57,40.752062307,-73.9816324043,9/1/2016 00:05:55,1
114,57,40.66514681533792,-73.97637605667114,9/1/2016 01:16:34,0
115,58,40.73532427,-73.99800419,9/1/2016 00:06:03,1
116,58,40.75466591,-73.99138152,9/1/2016 00:22:42,0
117,59,40.689888,-73.981013,9/1/2016 00:06:06,1
118,59,40.69474881,-73.98362464,9/1/2016 00:09:28,0
119,60,40.73221853,-73.98165557,9/1/2016 00:06:18,1
120,60,40.7158155,-73.99422366,9/1/2016 00:20:05,0
121,61,40.74780373,-73.9734419,9/1/2016 00:06:21,1
122,61,40.7423543,-73.98915076,9/1/2016 00:25:12,0
123,62,40.76915505,-73.98191841,9/1/2016 00:06:25,1
124,62,40.7981856,-73.9605909006,9/1/2016 00:23:35,0
125,63,40.73649403,-73.99704374,9/1/2016 00:06:30,1
126,63,40.73454567,-73.99074142,9/1/2016 00:11:43,0
127,64,40.7652654,-73.98192338,9/1/2016 00:06:32,1
128,64,40.69089272,-73.99612349,9/1/2016 00:46:47,0
129,65,40.74780373,-73.9734419,9/1/2016 00:06:35,1
130,65,40.7423543,-73.98915076,9/1/2016 00:25:43,0
131,66,40.74780373,-73.9734419,9/1/2016 00:06:38,1
132,66,40.7423543,-73.98915076,9/1/2016 00:25:20,0
133,67,40.77565541,-73.95068615,9/1/2016 00:06:44,1
134,67,40.7546011026,-73.971878855,9/1/2016 00:19:50,0
135,68,40.752062307,-73.9816324043,9/1/2016 00:06:49,1
136,68,40.72621788,-73.98379855,9/1/2016 00:23:10,0
137,69,40.68223166,-73.9614583,9/1/2016 00:06:50,1
138,69,40.710451,-73.960876,9/1/2016 00:25:54,0
139,70,40.7390169121,-74.0026376103,9/1/2016 00:07:04,1
140,70,40.71291224,-74.01020234,9/1/2016 00:25:35,0
141,71,40.73221853,-73.98165557,9/1/2016 00:07:03,1
142,71,40.71605866,-73.99190759,9/1/2016 00:17:06,0
143,72,40.717590818059804,-73.99622440338135,9/1/2016 00:07:13,1
144,72,40.752165280621966,-73.97992193698882,9/1/2016 00:24:37,0
145,73,40.71605866,-73.99190759,9/1/2016 00:07:43,1
146,73,40.71622644,-73.98261206,9/1/2016 00:12:48,0
147,74,40.69425403,-73.94626915,9/1/2016 00:07:51,1
148,74,40.67890679,-73.94142771,9/1/2016 00:17:04,0
149,75,40.75323098,-73.97032517,9/1/2016 00:07:52,1
150,75,40.74025878,-73.98409214,9/1/2016 00:17:42,0
151,76,40.69165183,-73.9999786,9/1/2016 00:07:55,1
152,76,40.69236178,-73.98631746,9/1/2016 00:19:07,0
153,77,40.717590818059804,-73.99622440338135,9/1/2016 00:07:57,1
154,77,40.752165280621966,-73.97992193698882,9/1/2016 00:24:37,0
155,78,40.73223272,-73.98889957,9/1/2016 00:08:08,1
156,78,40.72779126,-73.98564945,9/1/2016 00:11:13,0
157,79,40.72917025,-73.99810231,9/1/2016 00:08:12,1
158,79,40.73935542,-73.99931783,9/1/2016 00:17:36,0
159,80,40.74937024193277,-73.99923384189606,9/1/2016 00:08:17,1
160,80,40.74317449,-74.00366443,9/1/2016 00:11:52,0
161,81,40.69102925677968,-73.99183362722397,9/1/2016 00:08:23,1
162,81,40.6861758,-73.99645295,9/1/2016 00:13:13,0
163,82,40.74238787,-73.99726235,9/1/2016 00:08:30,1
164,82,40.73221853,-73.98165557,9/1/2016 00:20:54,0
165,83,40.71291224,-74.01020234,9/1/2016 00:08:51,1
166,83,40.72217444,-73.98368779,9/1/2016 00:23:15,0
167,84,40.722103786686034,-73.99724900722504,9/1/2016 00:08:52,1
168,84,40.73652889,-74.00618026,9/1/2016 00:27:28,0
169,85,40.722103786686034,-73.99724900722504,9/1/2016 00:08:52,1
170,85,40.73652889,-74.00618026,9/1/2016 00:27:50,0
171,86,40.73221853,-73.98165557,9/1/2016 00:08:53,1
172,86,40.73221853,-73.98165557,9/1/2016 00:14:53,0
173,87,40.76019252,-73.9912551,9/1/2016 00:09:01,1
174,87,40.722103786686034,-73.99724900722504,9/1/2016 00:34:50,0
